CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNTY,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window
2020015744,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/31/20,10:19 AM,1,2020,RESOL,Y,2/12/20,2,2020,12,810 W 63rd St,"810 W 63rd St64113
(39.014605, -94.599073)",64113,Country Club District,Jackson,6,Metro,108465,39.014605,-94.599073,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020015744,
2020001691,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/6/20,9:49 AM,1,2020,RESOL,Y,2/12/20,2,2020,37,804 W 63rd St,"804 W 63rd St64113
(39.014542, -94.598684)",64113,Country Club District,Jackson,6,Metro,108466,39.014542,-94.598684,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020001691,
2020010435,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/23/20,3:48 PM,1,2020,RESOL,Y,2/12/20,2,2020,20,804 W 63rd St,"804 W 63rd St64113
(39.014542, -94.598684)",64113,Country Club District,Jackson,6,Metro,108466,39.014542,-94.598684,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020010435,
2020012416,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/27/20,12:31 PM,1,2020,RESOL,Y,2/12/20,2,2020,16,804 W 63rd St,"804 W 63rd St64113
(39.014542, -94.598684)",64113,Country Club District,Jackson,6,Metro,108466,39.014542,-94.598684,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020012416,
2020017973,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/5/20,1:11 PM,2,2020,RESOL,Y,2/12/20,2,2020,7,804 W 63rd St,"804 W 63rd St64113
(39.014542, -94.598684)",64113,Country Club District,Jackson,6,Metro,108466,39.014542,-94.598684,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020017973,
2020012429,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/27/20,12:37 PM,1,2020,RESOL,Y,2/4/20,2,2020,8,6100 Wornall Rd,"6100 Wornall Rd64113
(39.01696, -94.593424)",64113,Greenway Fields,Jackson,6,Metro,108496,39.01696,-94.593424,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020012429,
2020012428,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/27/20,12:37 PM,1,2020,RESOL,Y,2/4/20,2,2020,8,6100 Wornall Rd,"6100 Wornall Rd64113
(39.01696, -94.593424)",64113,Greenway Fields,Jackson,6,Metro,108496,39.01696,-94.593424,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020012428,
2020012430,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/27/20,12:37 PM,1,2020,RESOL,Y,2/4/20,2,2020,8,6150 Wornall Rd,"6150 Wornall Rd64113
(39.01602, -94.593466)",64113,Greenway Fields,Jackson,6,Metro,108515,39.01602,-94.593466,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020012430,
2020016101,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/31/20,4:58 PM,1,2020,OPEN,Y,,,,,401 W 61st Ter,"401 W 61st Ter64113
(39.01632, -94.59338)",64113,Greenway Fields,Jackson,6,Metro,108516,39.01632,-94.59338,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020016101,0
2020025312,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/19/20,6:43 PM,2,2020,OPEN,Y,,,,,416 W 62nd St,"416 W 62nd St64113
(39.015917, -94.594024)",64113,Greenway Fields,Jackson,6,Metro,108536,39.015917,-94.594024,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020025312,0
2020026899,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/22/20,11:24 AM,2,2020,OPEN,N,,,,,416 W 62nd St,"416 W 62nd St64113
(39.015917, -94.594024)",64113,Greenway Fields,Jackson,6,Metro,108536,39.015917,-94.594024,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020026899,0
2020025315,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/19/20,6:45 PM,2,2020,OPEN,Y,,,,,409 W 62nd St,"409 W 62nd St64113
(39.015506, -94.593659)",64113,Greenway Fields,Jackson,6,Metro,108538,39.015506,-94.593659,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020025315,0
2020014260,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/29/20,11:54 AM,1,2020,OPEN,N,,,,,403 W 62nd Ter,"403 W 62nd Ter64113
(39.014765, -94.593405)",64113,Greenway Fields,Jackson,6,Metro,108562,39.014765,-94.593405,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020014260,0
2020015950,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/31/20,1:54 PM,1,2020,RESOL,Y,2/12/20,2,2020,12,400 W 63rd St,"400 W 63rd St64113
(39.014406, -94.593418)",64113,Greenway Fields,Jackson,6,Metro,108585,39.014406,-94.593418,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020015950,
2020015741,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/31/20,10:18 AM,1,2020,OPEN,N,,,,,6224 Pennsylvania Ave,"6224 Pennsylvania Ave64113
(39.014889, -94.596279)",64113,Greenway Fields,Jackson,6,Metro,108588,39.014889,-94.596279,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020015741,0
2020015738,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/31/20,10:17 AM,1,2020,OPEN,N,,,,,6230 Pennsylvania Ave,"6230 Pennsylvania Ave64113
(39.014725, -94.596308)",64113,Greenway Fields,Jackson,6,Metro,108589,39.014725,-94.596308,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020015738,0
2020005750,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/14/20,11:22 AM,1,2020,OPEN,N,,,,,6247 Valley Rd,"6247 Valley Rd64113
(39.014446, -94.597119)",64113,Greenway Fields,Jackson,6,Metro,108594,39.014446,-94.597119,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020005750,0
2020004940,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/13/20,8:49 AM,1,2020,RESOL,Y,1/31/20,1,2020,18,5900 Ward Pkwy,"5900 Ward Pkwy64113
(39.02069, -94.602547)",64113,Stratford Gardens,Jackson,6,Metro,108674,39.02069,-94.602547,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020004940,
2020011440,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/24/20,4:26 PM,1,2020,RESOL,N,,2,2020,33,6148 Ward Pkwy,"6148 Ward Pkwy64113
(39.015684, -94.602728)",64113,Stratford Gardens,Jackson,6,Metro,108820,39.015684,-94.602728,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020011440,
2020019285,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/7/20,1:44 PM,2,2020,RESOL,Y,2/12/20,2,2020,5,1216 W 63rd St,"1216 W 63rd St64113
(39.014878, -94.604233)",64113,Stratford Gardens,Jackson,6,Metro,108834,39.014878,-94.604233,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020019285,
2020015161,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/30/20,1:25 PM,1,2020,RESOL,Y,2/12/20,2,2020,13,1206 W 63rd St,"1206 W 63rd St64113
(39.014847, -94.603406)",64113,Stratford Gardens,Jackson,6,Metro,108837,39.014847,-94.603406,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020015161,
2020002503,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/7/20,12:39 PM,1,2020,RESOL,Y,2/4/20,2,2020,28,6216 Ward Pkwy,"6216 Ward Pkwy64113
(39.014742, -94.602828)",64113,Stratford Gardens,Jackson,6,Metro,108839,39.014742,-94.602828,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020002503,
2020012461,TWIR,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/27/20,12:50 PM,1,2020,RESOL,Y,2/4/20,2,2020,8,6216 Ward Pkwy,"6216 Ward Pkwy64113
(39.014742, -94.602828)",64113,Stratford Gardens,Jackson,6,Metro,108839,39.014742,-94.602828,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020012461,
2020007119,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/16/20,2:10 PM,1,2020,RESOL,N,1/17/20,1,2020,1,6216 Ward Pkwy,"6216 Ward Pkwy64113
(39.014742, -94.602828)",64113,Stratford Gardens,Jackson,6,Metro,108839,39.014742,-94.602828,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020007119,
2020012844,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/27/20,3:58 PM,1,2020,RESOL,Y,2/12/20,2,2020,16,1223 W 63rd St,"1223 W 63rd St64113
(39.014314, -94.604456)",64113,Stratford Gardens,Jackson,6,Metro,108845,39.014314,-94.604456,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020012844,
2020014922,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/30/20,10:47 AM,1,2020,RESOL,Y,2/4/20,2,2020,5,6344 Ward Pkwy,"6344 Ward Pkwy64113
(39.012856, -94.603355)",64113,Stratford Gardens,Jackson,6,Metro,108859,39.012856,-94.603355,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020014922,
2020008610,TWIR,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/21/20,2:28 PM,1,2020,RESOL,Y,2/12/20,2,2020,22,1255 W 63rd St,"1255 W 63rd St64113
(39.014746, -94.607389)",64113,Stratford Gardens,Jackson,6,Metro,108896,39.014746,-94.607389,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020008610,
2020012733,TWIR,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/27/20,3:17 PM,1,2020,RESOL,Y,2/12/20,2,2020,16,1255 W 63rd St,"1255 W 63rd St64113
(39.014746, -94.607389)",64113,Stratford Gardens,Jackson,6,Metro,108896,39.014746,-94.607389,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020012733,
2020014043,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/29/20,8:24 AM,1,2020,RESOL,Y,2/12/20,2,2020,14,1255 W 63rd St,"1255 W 63rd St64113
(39.014746, -94.607389)",64113,Stratford Gardens,Jackson,6,Metro,108896,39.014746,-94.607389,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020014043,
2020026785,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/21/20,5:00 PM,2,2020,OPEN,N,,,,,1201 W 66th St,"1201 W 66th St64113
(39.009261, -94.603124)",64113,Romanelli West,Jackson,6,Metro,108929,39.009261,-94.603124,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020026785,0
2020015444,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/30/20,5:39 PM,1,2020,RESOL,Y,2/4/20,2,2020,5,6616 Ward Pkwy,"6616 Ward Pkwy64113
(39.00887, -94.603133)",64113,Romanelli West,Jackson,6,Metro,108946,39.00887,-94.603133,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020015444,
2020015184,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/30/20,1:52 PM,1,2020,RESOL,Y,2/4/20,2,2020,5,6616 Ward Pkwy,"6616 Ward Pkwy64113
(39.00887, -94.603133)",64113,Romanelli West,Jackson,6,Metro,108946,39.00887,-94.603133,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020015184,
2020019404,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/7/20,3:38 PM,2,2020,RESOL,Y,2/12/20,2,2020,5,415 W 63rd St,"415 W 63rd St64113
(39.013958, -94.594028)",64113,Greenway Fields,Jackson,6,Metro,108971,39.013958,-94.594028,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020019404,
2020019801,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/10/20,8:59 AM,2,2020,RESOL,Y,2/12/20,2,2020,2,415 W 63rd St,"415 W 63rd St64113
(39.013958, -94.594028)",64113,Greenway Fields,Jackson,6,Metro,108971,39.013958,-94.594028,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020019801,
2020012437,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/27/20,12:39 PM,1,2020,RESOL,Y,2/4/20,2,2020,8,6401 Wornall Ter,"6401 Wornall Ter64113
(39.011543, -94.593654)",64113,Greenway Fields,Jackson,6,Metro,109024,39.011543,-94.593654,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020012437,
2020010879,TWIR,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/24/20,9:01 AM,1,2020,RESOL,Y,2/4/20,2,2020,11,6448 Wornall Rd,"6448 Wornall Rd64113
(39.010444, -94.593491)",64113,Greenway Fields,Jackson,6,Metro,109028,39.010444,-94.593491,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020010879,
2020012681,TWIR,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/27/20,2:48 PM,1,2020,RESOL,Y,2/4/20,2,2020,8,6448 Wornall Rd,"6448 Wornall Rd64113
(39.010444, -94.593491)",64113,Greenway Fields,Jackson,6,Metro,109028,39.010444,-94.593491,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020012681,
2020013329,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/28/20,9:43 AM,1,2020,RESOL,Y,2/4/20,2,2020,7,6448 Wornall Rd,"6448 Wornall Rd64113
(39.010444, -94.593491)",64113,Greenway Fields,Jackson,6,Metro,109028,39.010444,-94.593491,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020013329,
2020024809,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/19/20,11:09 AM,2,2020,OPEN,N,,,,,6448 Wornall Rd,"6448 Wornall Rd64113
(39.010444, -94.593491)",64113,Greenway Fields,Jackson,6,Metro,109028,39.010444,-94.593491,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020024809,0
2020011276,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/24/20,2:11 PM,1,2020,RESOL,Y,2/12/20,2,2020,19,400 W Meyer Blvd,"400 W Meyer Blvd64113
(39.013044, -94.593516)",64113,Greenway Fields,Jackson,6,Metro,109119,39.013044,-94.593516,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020011276,
2020014101,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/29/20,9:10 AM,1,2020,RESOL,Y,2/12/20,2,2020,14,400 W Meyer Blvd,"400 W Meyer Blvd64113
(39.013044, -94.593516)",64113,Greenway Fields,Jackson,6,Metro,109119,39.013044,-94.593516,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020014101,
2020006349,TWIR,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/15/20,10:09 AM,1,2020,RESOL,Y,2/12/20,2,2020,28,801 W 63rd St,"801 W 63rd St64113
(39.014012, -94.598372)",64113,Country Club District,Jackson,6,Metro,109142,39.014012,-94.598372,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020006349,
2020020410,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/10/20,3:26 PM,2,2020,RESOL,Y,2/12/20,2,2020,2,801 W 63rd St,"801 W 63rd St64113
(39.014012, -94.598372)",64113,Country Club District,Jackson,6,Metro,109142,39.014012,-94.598372,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020020410,
2020020676,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/11/20,8:17 AM,2,2020,RESOL,N,2/12/20,2,2020,1,801 W 63rd St,"801 W 63rd St64113
(39.014012, -94.598372)",64113,Country Club District,Jackson,6,Metro,109142,39.014012,-94.598372,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020020676,
2020013872,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/28/20,4:38 PM,1,2020,OPEN,N,,,,,6304 Summit St,"6304 Summit St64113
(39.014012, -94.598372)",64113,Country Club District,Jackson,6,Metro,109142,39.014012,-94.598372,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020013872,0
2020015326,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/30/20,3:40 PM,1,2020,OPEN,N,,,,,6304 Summit St,"6304 Summit St64113
(39.014012, -94.598372)",64113,Country Club District,Jackson,6,Metro,109142,39.014012,-94.598372,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020015326,0
2020014845,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/30/20,9:42 AM,1,2020,OPEN,N,,,,,6304 Summit St,"6304 Summit St64113
(39.014012, -94.598372)",64113,Country Club District,Jackson,6,Metro,109142,39.014012,-94.598372,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020014845,0
2020002244,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/7/20,8:49 AM,1,2020,RESOL,Y,2/12/20,2,2020,36,807 W 63rd St,"807 W 63rd St64113
(39.014043, -94.598695)",64113,Country Club District,Jackson,6,Metro,109143,39.014043,-94.598695,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020002244,
2020005576,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/14/20,8:25 AM,1,2020,RESOL,Y,2/12/20,2,2020,29,807 W 63rd St,"807 W 63rd St64113
(39.014043, -94.598695)",64113,Country Club District,Jackson,6,Metro,109143,39.014043,-94.598695,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020005576,
2020013287,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/28/20,9:24 AM,1,2020,RESOL,Y,2/12/20,2,2020,15,807 W 63rd St,"807 W 63rd St64113
(39.014043, -94.598695)",64113,Country Club District,Jackson,6,Metro,109143,39.014043,-94.598695,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020013287,
2020014396,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/29/20,1:52 PM,1,2020,RESOL,Y,2/12/20,2,2020,14,807 W 63rd St,"807 W 63rd St64113
(39.014043, -94.598695)",64113,Country Club District,Jackson,6,Metro,109143,39.014043,-94.598695,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020014396,
2020015743,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/31/20,10:19 AM,1,2020,RESOL,Y,2/12/20,2,2020,12,807 W 63rd St,"807 W 63rd St64113
(39.014043, -94.598695)",64113,Country Club District,Jackson,6,Metro,109143,39.014043,-94.598695,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020015743,
2020019803,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/10/20,9:02 AM,2,2020,RESOL,Y,2/12/20,2,2020,2,807 W 63rd St,"807 W 63rd St64113
(39.014043, -94.598695)",64113,Country Club District,Jackson,6,Metro,109143,39.014043,-94.598695,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020019803,
2020013439,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/28/20,10:53 AM,1,2020,RESOL,Y,2/12/20,2,2020,15,811 W 63rd St,"811 W 63rd St64113
(39.014059, -94.599011)",64113,Country Club District,Jackson,6,Metro,109144,39.014059,-94.599011,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020013439,
2020022211,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/13/20,9:48 AM,2,2020,OPEN,N,,,,,1035 W Meyer Blvd,"1035 W Meyer Blvd64113
(39.012178, -94.601635)",64113,Country Club District,Jackson,6,Metro,109177,39.012178,-94.601635,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020022211,0
2020006361,TWIR,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/15/20,10:19 AM,1,2020,OPEN,N,,,,,400 W 67th St,"400 W 67th St64113
(39.007816, -94.593753)",64113,Armour Fields,Jackson,6,Metro,109336,39.007816,-94.593753,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020006361,0
2020007957,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/18/20,7:11 PM,1,2020,OPEN,Y,,,,,400 W 67th St,"400 W 67th St64113
(39.007816, -94.593753)",64113,Armour Fields,Jackson,6,Metro,109336,39.007816,-94.593753,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020007957,0
2020009082,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/22/20,9:44 AM,1,2020,OPEN,N,,,,,400 W 67th St,"400 W 67th St64113
(39.007816, -94.593753)",64113,Armour Fields,Jackson,6,Metro,109336,39.007816,-94.593753,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020009082,0
2020013561,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/28/20,12:52 PM,1,2020,OPEN,Y,,,,,400 W 67th St,"400 W 67th St64113
(39.007816, -94.593753)",64113,Armour Fields,Jackson,6,Metro,109336,39.007816,-94.593753,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020013561,0
